row_index,column,error_family,error_type,valeur_originale,valeur_bruitee_vue_par_llm,valeur_produite_par_llm,statut
244,SibSp,outliers,outlier_value,0,30.0,30,Non corrigé (regression)
865,SibSp,outliers,outlier_value,0,22.0,22,Non corrigé (regression)
762,SibSp,outliers,outlier_value,0,23.0,23,Non corrigé (regression)
730,SibSp,outliers,outlier_value,0,48.0,48,Non corrigé (regression)
305,SibSp,outliers,outlier_value,1,47.0,47,Non corrigé (regression)
687,Parch,outliers,outlier_value,0,41.0,41,Non corrigé (regression)
672,Parch,outliers,outlier_value,0,32.0,32,Non corrigé (regression)
146,Parch,outliers,outlier_value,0,38.0,38,Non corrigé (regression)
654,Parch,outliers,outlier_value,0,37.0,37,Non corrigé (regression)
699,Parch,outliers,outlier_value,0,39.0,39,Non corrigé (regression)
70,Parch,outliers,outlier_value,0,22.0,22,Non corrigé (regression)
398,Parch,outliers,outlier_value,0,32.0,32,Non corrigé (regression)
233,Parch,outliers,outlier_value,2,21.0,21,Non corrigé (regression)
634,Parch,outliers,outlier_value,2,34.0,34,Non corrigé (regression)
401,Parch,outliers,outlier_value,0,29.0,29,Non corrigé (regression)
85,Parch,outliers,outlier_value,0,24.0,24,Non corrigé (regression)
613,Parch,outliers,outlier_value,0,23.0,23,Non corrigé (regression)
230,Parch,outliers,outlier_value,0,37.0,37,Non corrigé (regression)
853,Parch,outliers,outlier_value,1,25.0,25,Non corrigé (regression)
433,Parch,outliers,outlier_value,0,47.0,47,Non corrigé (regression)
242,Parch,outliers,outlier_value,0,37.0,37,Non corrigé (regression)
232,Parch,outliers,outlier_value,0,30.0,30,Non corrigé (regression)
357,Sex,typos,typo_duplicated_letter,female,feemale,feemale,Non corrigé (regression)
577,Sex,typos,typo_swapped_letters,female,femael,femael,Non corrigé (regression)
612,Sex,typos,typo_extra_whitespace,female,  female ,female,Corrigé
435,Sex,typos,typo_duplicated_letter,female,femalle,femalle,Non corrigé (regression)
135,Sex,typos,typo_missing_letter,male,mae,mae,Non corrigé (regression)
710,Sex,typos,typo_duplicated_letter,female,femalle,femalle,Non corrigé (regression)
169,Sex,typos,typo_duplicated_letter,male,maale,maale,Non corrigé (regression)
437,Sex,typos,typo_random_case,female,FEMale,female,Corrigé
479,Sex,typos,typo_swapped_letters,female,femlae,femlae,Non corrigé (regression)
544,Sex,typos,typo_extra_whitespace,male,  male ,male,Corrigé
420,Sex,typos,typo_swapped_letters,male,mlae,mlae,Non corrigé (regression)
656,Sex,typos,typo_swapped_letters,male,mael,mael,Non corrigé (regression)
378,Sex,typos,typo_duplicated_letter,male,mmale,mmale,Non corrigé (regression)
589,Sex,typos,typo_duplicated_letter,male,mmale,mmale,Non corrigé (regression)
840,Sex,typos,typo_missing_letter,male,ale,ale,Non corrigé (regression)
636,Sex,typos,typo_random_case,male,MALe,male,Corrigé
288,Sex,typos,typo_swapped_letters,male,mael,mael,Non corrigé (regression)
812,Sex,typos,typo_missing_letter,male,mae,mae,Non corrigé (regression)
803,Sex,typos,typo_swapped_letters,male,mael,mael,Non corrigé (regression)
54,Sex,typos,typo_missing_letter,male,mle,mle,Non corrigé (regression)
697,Sex,typos,typo_random_case,female,FEMale,female,Corrigé
601,Sex,typos,typo_missing_letter,male,mle,mle,Non corrigé (regression)
538,Sex,typos,typo_duplicated_letter,male,mmale,mmale,Non corrigé (regression)
38,Sex,typos,typo_random_case,female,FEMAle,female,Corrigé
361,Sex,typos,typo_duplicated_letter,male,malle,malle,Non corrigé (regression)
237,Sex,typos,typo_missing_letter,female,fmale,fmale,Non corrigé (regression)
657,Sex,typos,typo_missing_letter,female,fmale,fmale,Non corrigé (regression)
363,Sex,typos,typo_extra_whitespace,male,  male ,male,Corrigé
328,Sex,typos,typo_extra_whitespace,female,  female ,female,Corrigé
473,Sex,typos,typo_random_case,female,FEmale,female,Corrigé
660,Sex,typos,typo_random_case,male,Male,male,Corrigé
142,Sex,typos,typo_random_case,female,FEMAle,female,Corrigé
661,Sex,typos,typo_random_case,male,MALe,male,Corrigé
429,Sex,typos,typo_duplicated_letter,male,mmale,mmale,Non corrigé (regression)
782,Sex,typos,typo_missing_letter,male,mle,mle,Non corrigé (regression)
775,Sex,typos,typo_extra_whitespace,male,  male ,male,Corrigé
376,Sex,typos,typo_swapped_letters,female,femlae,femlae,Non corrigé (regression)
317,Sex,typos,typo_duplicated_letter,male,malle,malle,Non corrigé (regression)
73,Sex,typos,typo_duplicated_letter,male,malle,malle,Non corrigé (regression)
417,Sex,typos,typo_swapped_letters,female,feamle,feamle,Non corrigé (regression)
67,Sex,typos,typo_missing_letter,male,mle,mle,Non corrigé (regression)
759,Sex,typos,typo_extra_whitespace,female,  female ,female,Corrigé
71,Sex,typos,typo_random_case,female,FEMAle,female,Corrigé
463,Sex,typos,typo_random_case,male,Male,male,Corrigé
383,Sex,typos,typo_random_case,female,FEMale,female,Corrigé
811,Sex,typos,typo_missing_letter,male,mle,mle,Non corrigé (regression)
708,Sex,typos,typo_random_case,female,FEMAle,female,Corrigé
306,Sex,typos,typo_swapped_letters,female,femlae,femlae,Non corrigé (regression)
704,Sex,typos,typo_missing_letter,male,ale,ale,Non corrigé (regression)
323,Sex,typos,typo_swapped_letters,female,efmale,efmale,Non corrigé (regression)
407,Sex,typos,typo_duplicated_letter,male,maale,maale,Non corrigé (regression)
153,Sex,typos,typo_missing_letter,male,mae,mae,Non corrigé (regression)
58,Sex,typos,typo_missing_letter,female,emale,emale,Non corrigé (regression)
653,Sex,typos,typo_swapped_letters,female,femlae,femlae,Non corrigé (regression)
107,Sex,typos,typo_missing_letter,male,ale,ale,Non corrigé (regression)
709,Sex,typos,typo_extra_whitespace,male,  male ,male,Corrigé
543,Sex,typos,typo_swapped_letters,male,mlae,mlae,Non corrigé (regression)
855,Sex,typos,typo_duplicated_letter,female,femaale,femaale,Non corrigé (regression)
677,Sex,typos,typo_swapped_letters,female,fmeale,fmeale,Non corrigé (regression)
78,Sex,typos,typo_missing_letter,male,ale,ale,Non corrigé (regression)
340,Sex,typos,typo_extra_whitespace,male,  male ,male,Corrigé
878,Sex,typos,typo_swapped_letters,male,mlae,mlae,Non corrigé (regression)
604,Sex,typos,typo_random_case,male,Male,male,Corrigé
735,Sex,typos,typo_duplicated_letter,male,maale,maale,Non corrigé (regression)
599,Sex,typos,typo_random_case,male,MAle,male,Corrigé
312,Sex,typos,typo_extra_whitespace,female,  female ,female,Corrigé
193,Sex,typos,typo_swapped_letters,male,mlae,mlae,Non corrigé (regression)
386,Sex,typos,typo_swapped_letters,male,mael,mael,Non corrigé (regression)
167,Sex,typos,typo_duplicated_letter,female,femalle,femalle,Non corrigé (regression)
852,Sex,typos,typo_duplicated_letter,female,femmale,female,Corrigé
634,Sex,typos,typo_swapped_letters,female,femael,femael,Non corrigé (regression)
519,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
120,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
822,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
102,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
785,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
174,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
553,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
31,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
613,Embarked,typos,typo_too_short_unchanged,Q,Q,Q,Corrigé
775,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
197,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
133,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
222,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
790,Embarked,typos,typo_missing_letter,Q,unnown,UNNOWN,Non corrigé (regression)
611,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
250,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
261,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
828,Embarked,typos,typo_too_short_unchanged,Q,Q,Q,Corrigé
466,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
460,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
815,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
17,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
647,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
235,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
394,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
143,Embarked,typos,typo_too_short_unchanged,Q,Q,Q,Corrigé
862,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
465,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
8,Embarked,typos,typo_extra_whitespace,S,  NA ,,Mal corrigé (valeur différente mais fausse)
872,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
195,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
681,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
561,Embarked,typos,typo_too_short_unchanged,S, ,S,Corrigé
265,Embarked,typos,typo_too_short_unchanged,S, ,S,Corrigé
80,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
317,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
273,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
200,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
157,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
90,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
262,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
786,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
381,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
694,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
473,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
792,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
204,Embarked,typos,typo_too_short_unchanged,S, ,S,Corrigé
116,Embarked,typos,typo_too_short_unchanged,Q,Q,Q,Corrigé
711,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
449,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
538,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
548,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
299,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
747,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
281,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
555,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
788,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
417,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
360,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
99,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
461,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
661,Embarked,typos,typo_too_short_unchanged,C,C,C,Corrigé
446,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
741,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
851,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
91,Embarked,typos,typo_duplicated_letter,S,NNA,NNA,Non corrigé (regression)
826,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
251,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
270,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
39,Embarked,typos,typo_missing_letter,C,/A,/A,Non corrigé (regression)
233,Embarked,typos,typo_too_short_unchanged,S,S,S,Corrigé
153,Fare,typos,typo_letter_inside_number,14.5,1j4.5,14.5,Corrigé
398,Fare,typos,typo_letter_inside_number,10.5,10.kg5,14.5,Mal corrigé (valeur différente mais fausse)
763,Fare,typos,typo_zero_as_letter_O,120.0,12O.0,14.5,Mal corrigé (valeur différente mais fausse)
654,Fare,typos,typo_zero_as_letter_O,6.75,6.75O,14.5,Mal corrigé (valeur différente mais fausse)
458,Fare,typos,typo_unit_suffix_injected,10.5,10.5kg,14.5,Mal corrigé (valeur différente mais fausse)
702,Fare,typos,typo_unit_suffix_injected,14.4542,14.4542kg,14.5,Mal corrigé (valeur différente mais fausse)
882,Fare,typos,typo_unit_suffix_injected,10.5167,10.5167€,14.5,Mal corrigé (valeur différente mais fausse)
288,Fare,typos,typo_letter_inside_number,13.0,1kg3.0,14.5,Mal corrigé (valeur différente mais fausse)
524,Fare,typos,typo_unit_suffix_injected,7.2292,7.2292kg,14.5,Mal corrigé (valeur différente mais fausse)
605,Fare,typos,typo_unit_suffix_injected,15.55,2978.58S,14.5,Mal corrigé (valeur différente mais fausse)
241,Fare,typos,typo_letter_inside_number,15.5,15.j5,14.5,Mal corrigé (valeur différente mais fausse)
219,Fare,typos,typo_letter_inside_number,10.5,10B.5,14.5,Mal corrigé (valeur différente mais fausse)
809,Fare,typos,typo_unit_suffix_injected,53.1,53.1€,14.5,Mal corrigé (valeur différente mais fausse)
787,Fare,typos,typo_zero_as_letter_O,29.125,29.125O,14.5,Mal corrigé (valeur différente mais fausse)
794,Fare,typos,typo_zero_as_letter_O,7.8958,7.8958O,14.5,Mal corrigé (valeur différente mais fausse)
468,Fare,typos,typo_unit_suffix_injected,7.725,7.725B,14.5,Mal corrigé (valeur différente mais fausse)
810,Fare,typos,typo_unit_suffix_injected,7.8875,7.8875l,14.5,Mal corrigé (valeur différente mais fausse)
215,Fare,typos,typo_zero_as_letter_O,113.275,113.275O,14.5,Mal corrigé (valeur différente mais fausse)
813,Fare,typos,typo_unit_suffix_injected,31.275,31.275S,14.5,Mal corrigé (valeur différente mais fausse)
5,Fare,typos,typo_unit_suffix_injected,8.4583,8.4583B,14.5,Mal corrigé (valeur différente mais fausse)
625,Fare,typos,typo_zero_as_letter_O,32.3208,32.32O8,14.5,Mal corrigé (valeur différente mais fausse)
711,Fare,typos,typo_unit_suffix_injected,26.55,26.55B,14.5,Mal corrigé (valeur différente mais fausse)
747,Fare,typos,typo_letter_inside_number,13.0,1l3.0,14.5,Mal corrigé (valeur différente mais fausse)
461,Fare,typos,typo_letter_inside_number,8.05,8.0S5,14.5,Mal corrigé (valeur différente mais fausse)
544,Fare,typos,typo_letter_inside_number,106.425,106.42€5,14.5,Mal corrigé (valeur différente mais fausse)
200,Fare,typos,typo_letter_inside_number,9.5,59B14.45,14.5,Mal corrigé (valeur différente mais fausse)
682,Fare,typos,typo_unit_suffix_injected,9.225,9.225B,14.5,Mal corrigé (valeur différente mais fausse)
397,Fare,typos,typo_letter_inside_number,26.0,26j.0,14.5,Mal corrigé (valeur différente mais fausse)
246,Fare,typos,typo_zero_as_letter_O,7.775,7.775O,14.5,Mal corrigé (valeur différente mais fausse)
869,Fare,typos,typo_unit_suffix_injected,11.1333,11.1333kg,14.5,Mal corrigé (valeur différente mais fausse)
99,Fare,typos,typo_letter_inside_number,26.0,26B.0,14.5,Mal corrigé (valeur différente mais fausse)
668,Fare,typos,typo_zero_as_letter_O,8.05,8.O5,14.5,Mal corrigé (valeur différente mais fausse)
496,Fare,typos,typo_letter_inside_number,78.2667,7l8.2667,14.5,Mal corrigé (valeur différente mais fausse)
93,Fare,typos,typo_unit_suffix_injected,20.575,20.575l,14.5,Mal corrigé (valeur différente mais fausse)
528,Fare,typos,typo_unit_suffix_injected,7.925,7.925€,14.5,Mal corrigé (valeur différente mais fausse)
366,Fare,typos,typo_letter_inside_number,75.25,7j5.25,14.5,Mal corrigé (valeur différente mais fausse)
753,Fare,typos,typo_unit_suffix_injected,7.8958,7.8958j,14.5,Mal corrigé (valeur différente mais fausse)
726,Fare,typos,typo_zero_as_letter_O,21.0,21.O,14.5,Mal corrigé (valeur différente mais fausse)
209,Fare,typos,typo_letter_inside_number,31.0,31€.0,14.5,Mal corrigé (valeur différente mais fausse)
117,Fare,typos,typo_unit_suffix_injected,21.0,21.0O,14.5,Mal corrigé (valeur différente mais fausse)
661,Fare,typos,typo_letter_inside_number,7.225,7j.225,14.5,Mal corrigé (valeur différente mais fausse)
567,Fare,typos,typo_letter_inside_number,21.075,2j1.075,14.5,Mal corrigé (valeur différente mais fausse)
252,Fare,typos,typo_unit_suffix_injected,26.55,26.55kg,14.5,Mal corrigé (valeur différente mais fausse)
572,Fare,typos,typo_unit_suffix_injected,26.3875,26.3875€,14.5,Mal corrigé (valeur différente mais fausse)
258,Fare,typos,typo_letter_inside_number,512.3292,512.32kg92,14.5,Mal corrigé (valeur différente mais fausse)
662,Fare,typos,typo_letter_inside_number,25.5875,2j5.5875,14.5,Mal corrigé (valeur différente mais fausse)
417,Fare,typos,typo_letter_inside_number,13.0,13l.0,14.5,Mal corrigé (valeur différente mais fausse)
789,Fare,typos,typo_zero_as_letter_O,79.2,79.2O,14.5,Mal corrigé (valeur différente mais fausse)
236,Fare,typos,typo_unit_suffix_injected,26.0,26.0B,14.5,Mal corrigé (valeur différente mais fausse)
139,Fare,typos,typo_zero_as_letter_O,79.2,79.2O,14.5,Mal corrigé (valeur différente mais fausse)
854,Fare,typos,typo_unit_suffix_injected,26.0,26.0O,14.5,Mal corrigé (valeur différente mais fausse)
539,Fare,typos,typo_unit_suffix_injected,49.5,49.5O,14.5,Mal corrigé (valeur différente mais fausse)
88,Fare,typos,typo_unit_suffix_injected,263.0,263.0B,14.5,Mal corrigé (valeur différente mais fausse)
846,Fare,typos,typo_unit_suffix_injected,69.55,69.55€,14.5,Mal corrigé (valeur différente mais fausse)
237,Fare,typos,typo_letter_inside_number,26.25,26.2kg5,14.5,Mal corrigé (valeur différente mais fausse)
15,Fare,typos,typo_unit_suffix_injected,16.0,16.0kg,14.5,Mal corrigé (valeur différente mais fausse)
103,Fare,typos,typo_zero_as_letter_O,8.6542,8.6542O,14.5,Mal corrigé (valeur différente mais fausse)
327,Fare,typos,typo_zero_as_letter_O,13.0,13.O,14.5,Mal corrigé (valeur différente mais fausse)
413,Fare,typos,typo_letter_inside_number,0.0,0j.0,14.5,Mal corrigé (valeur différente mais fausse)
373,Fare,typos,typo_zero_as_letter_O,135.6333,135.6333O,14.5,Mal corrigé (valeur différente mais fausse)
628,Fare,typos,typo_zero_as_letter_O,7.8958,7.8958O,14.5,Mal corrigé (valeur différente mais fausse)
352,Fare,typos,typo_unit_suffix_injected,7.2292,7.2292B,14.5,Mal corrigé (valeur différente mais fausse)
359,Fare,typos,typo_unit_suffix_injected,7.8792,7.8792kg,14.5,Mal corrigé (valeur différente mais fausse)
123,Fare,typos,typo_letter_inside_number,13.0,1j3.0,14.5,Mal corrigé (valeur différente mais fausse)
20,Fare,typos,typo_letter_inside_number,26.0,26€.0,14.5,Mal corrigé (valeur différente mais fausse)
503,Fare,typos,typo_letter_inside_number,9.5875,9.587kg5,14.5,Mal corrigé (valeur différente mais fausse)
685,Fare,typos,typo_unit_suffix_injected,41.5792,41.5792kg,14.5,Mal corrigé (valeur différente mais fausse)
722,Fare,typos,typo_letter_inside_number,13.0,13l.0,14.5,Mal corrigé (valeur différente mais fausse)
429,Fare,typos,typo_zero_as_letter_O,8.05,8.O5,14.5,Mal corrigé (valeur différente mais fausse)
400,Fare,typos,typo_zero_as_letter_O,7.925,7.925O,14.5,Mal corrigé (valeur différente mais fausse)
765,Fare,typos,typo_zero_as_letter_O,77.9583,77.9583O,14.5,Mal corrigé (valeur différente mais fausse)
103,Age,typos,typo_letter_inside_number,33.0,33j.0,29.0,Mal corrigé (valeur différente mais fausse)
372,Age,typos,typo_zero_as_letter_O,19.0,19.O,29.0,Mal corrigé (valeur différente mais fausse)
117,Age,typos,typo_unit_suffix_injected,29.0,29.0O,29.0,Corrigé
21,Age,typos,typo_zero_as_letter_O,34.0,34.O,29.0,Mal corrigé (valeur différente mais fausse)
682,Age,typos,typo_letter_inside_number,20.0,unklnown,29.0,Mal corrigé (valeur différente mais fausse)
316,Age,typos,typo_unit_suffix_injected,24.0,24.0€,29.0,Mal corrigé (valeur différente mais fausse)
541,Age,typos,typo_unit_suffix_injected,9.0,9.0l,29.0,Mal corrigé (valeur différente mais fausse)
587,Age,typos,typo_letter_inside_number,60.0,6O0.0,29.0,Mal corrigé (valeur différente mais fausse)
315,Age,typos,typo_letter_inside_number,26.0,26S.0,29.0,Mal corrigé (valeur différente mais fausse)
590,Age,typos,typo_unit_suffix_injected,35.0, B,29.0,Mal corrigé (valeur différente mais fausse)
546,Age,typos,typo_zero_as_letter_O,19.0,19.O,29.0,Mal corrigé (valeur différente mais fausse)
38,Age,typos,typo_letter_inside_number,18.0,18€.0,29.0,Mal corrigé (valeur différente mais fausse)
841,Age,typos,typo_zero_as_letter_O,16.0,16.O,29.0,Mal corrigé (valeur différente mais fausse)
608,Age,typos,typo_letter_inside_number,22.0,22l.0,29.0,Mal corrigé (valeur différente mais fausse)
788,Age,typos,typo_unit_suffix_injected,1.0,1.0S,29.0,Mal corrigé (valeur différente mais fausse)
476,Age,typos,typo_unit_suffix_injected,34.0,34.0€,29.0,Mal corrigé (valeur différente mais fausse)
390,Age,typos,typo_zero_as_letter_O,36.0,36.O,29.0,Mal corrigé (valeur différente mais fausse)
837,Age,typos,typo_unit_suffix_injected,,NA€,29.0,Mal corrigé (valeur différente mais fausse)
713,Age,typos,typo_zero_as_letter_O,29.0,29.O,29.0,Corrigé
4,Age,typos,typo_unit_suffix_injected,35.0,35.0l,29.0,Mal corrigé (valeur différente mais fausse)
100,Age,typos,typo_letter_inside_number,28.0,28B.0,29.0,Mal corrigé (valeur différente mais fausse)
802,Age,typos,typo_unit_suffix_injected,11.0,11.0j,29.0,Mal corrigé (valeur différente mais fausse)
360,Age,typos,typo_zero_as_letter_O,40.0,4O.0,29.0,Mal corrigé (valeur différente mais fausse)
104,Age,typos,typo_zero_as_letter_O,37.0,37.O,29.0,Mal corrigé (valeur différente mais fausse)
407,Age,typos,typo_zero_as_letter_O,3.0,3.O,29.0,Mal corrigé (valeur différente mais fausse)
875,Age,typos,typo_zero_as_letter_O,15.0,15.O,29.0,Mal corrigé (valeur différente mais fausse)
94,Age,typos,typo_unit_suffix_injected,59.0,59.0€,29.0,Mal corrigé (valeur différente mais fausse)
458,Age,typos,typo_unit_suffix_injected,50.0,50.0kg,29.0,Mal corrigé (valeur différente mais fausse)
644,Age,typos,typo_unit_suffix_injected,0.75,0.75S,29.0,Mal corrigé (valeur différente mais fausse)
592,Age,typos,typo_unit_suffix_injected,47.0,47.0j,29.0,Mal corrigé (valeur différente mais fausse)
721,Age,typos,typo_unit_suffix_injected,17.0,17.0l,29.0,Mal corrigé (valeur différente mais fausse)
10,Age,typos,typo_zero_as_letter_O,4.0,4.O,29.0,Mal corrigé (valeur différente mais fausse)
456,Age,typos,typo_unit_suffix_injected,65.0,65.0j,29.0,Mal corrigé (valeur différente mais fausse)
604,Age,typos,typo_zero_as_letter_O,35.0,35.O,29.0,Mal corrigé (valeur différente mais fausse)
262,Age,typos,typo_zero_as_letter_O,52.0,52.O,29.0,Mal corrigé (valeur différente mais fausse)
96,Age,typos,typo_unit_suffix_injected,71.0,71.0S,29.0,Mal corrigé (valeur différente mais fausse)
884,Age,typos,typo_unit_suffix_injected,25.0,25.0B,29.0,Mal corrigé (valeur différente mais fausse)
383,Age,typos,typo_zero_as_letter_O,35.0,35.O,29.0,Mal corrigé (valeur différente mais fausse)
27,Age,typos,typo_unit_suffix_injected,19.0,19.0O,29.0,Mal corrigé (valeur différente mais fausse)
686,Age,typos,typo_unit_suffix_injected,14.0,14.0S,29.0,Mal corrigé (valeur différente mais fausse)
449,Age,typos,typo_letter_inside_number,52.0,52€.0,29.0,Mal corrigé (valeur différente mais fausse)
70,Age,typos,typo_unit_suffix_injected,32.0,32.0€,29.0,Mal corrigé (valeur différente mais fausse)
887,Age,typos,typo_unit_suffix_injected,19.0, €,29.0,Mal corrigé (valeur différente mais fausse)
397,Age,typos,typo_zero_as_letter_O,46.0,46.O,29.0,Mal corrigé (valeur différente mais fausse)
800,Age,typos,typo_unit_suffix_injected,34.0,34.0kg,29.0,Mal corrigé (valeur différente mais fausse)
145,Age,typos,typo_zero_as_letter_O,19.0,19.O,29.0,Mal corrigé (valeur différente mais fausse)
745,Age,typos,typo_unit_suffix_injected,70.0,70.0B,29.0,Mal corrigé (valeur différente mais fausse)
400,Age,typos,typo_unit_suffix_injected,39.0,39.0€,29.0,Mal corrigé (valeur différente mais fausse)
769,Age,typos,typo_letter_inside_number,32.0,32S.0,29.0,Mal corrigé (valeur différente mais fausse)
342,Age,typos,typo_letter_inside_number,28.0,28kg.0,29.0,Mal corrigé (valeur différente mais fausse)
603,Age,typos,typo_zero_as_letter_O,44.0,44.O,29.0,Mal corrigé (valeur différente mais fausse)
105,Age,typos,typo_letter_inside_number,28.0,j,29.0,Mal corrigé (valeur différente mais fausse)
255,Age,typos,typo_letter_inside_number,29.0,29B.0,29.0,Corrigé
273,Age,typos,typo_letter_inside_number,37.0,3l7.0,29.0,Mal corrigé (valeur différente mais fausse)
