row_index,column,error_family,error_type,valeur_originale,valeur_bruitee_vue_par_llm,valeur_produite_par_llm,statut
27991,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
111219,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
71358,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
110878,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
54818,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
98370,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
113162,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
67983,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
16757,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
9597,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
65550,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
4515,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
323,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
63760,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
79355,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
113545,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
32929,market_segment,missing_values,missing_unknown_string,Direct,unknown,,Colonne/ligne absente après exécution
18930,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
76829,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
70644,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
56396,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
116364,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
80340,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
113845,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
30798,market_segment,missing_values,missing_whitespace,Complementary, ,,Colonne/ligne absente après exécution
89878,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
87333,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
32794,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
118100,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
82147,market_segment,missing_values,missing_whitespace,Corporate, ,,Colonne/ligne absente après exécution
118435,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
93149,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
99892,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
115959,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
109793,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
49244,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
112572,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
24954,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
107201,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
62825,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
79281,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
57642,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
101529,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
114637,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
13254,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
113182,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
34467,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
34193,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
5676,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
19340,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
107781,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
12336,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
108813,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
84316,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
561,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
7492,market_segment,missing_values,missing_N/A_string,Direct,,,Colonne/ligne absente après exécution
9389,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
64855,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
37645,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
55250,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
33797,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
33605,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
52517,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
112474,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
106729,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
41853,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
15622,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
112971,market_segment,missing_values,missing_unknown_string,Aviation,unknown,,Colonne/ligne absente après exécution
74769,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
15551,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
64538,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
86017,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
98564,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
99984,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
16706,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
56102,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
58236,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
66250,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
77011,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
28927,market_segment,missing_values,missing_N/A_string,Complementary,,,Colonne/ligne absente après exécution
80276,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
94234,market_segment,missing_values,missing_NA_string,Corporate,,,Colonne/ligne absente après exécution
100738,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
71517,market_segment,missing_values,missing_whitespace,Corporate, ,,Colonne/ligne absente après exécution
6694,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
66011,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
4877,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
28719,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
44682,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
7087,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
98744,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
44291,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
78559,market_segment,missing_values,missing_N/A_string,Corporate,,,Colonne/ligne absente après exécution
72978,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
69691,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
26066,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
14528,market_segment,missing_values,missing_unknown_string,Corporate,unknown,,Colonne/ligne absente après exécution
53892,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
4194,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
45387,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
96146,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
32239,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
50791,market_segment,missing_values,missing_NA_string,Direct,,,Colonne/ligne absente après exécution
34591,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
118346,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
16363,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
85001,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
10782,market_segment,missing_values,missing_nan,Corporate,,,Colonne/ligne absente après exécution
62250,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
54920,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
92281,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
44338,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
20254,market_segment,missing_values,missing_N/A_string,Direct,,,Colonne/ligne absente après exécution
56610,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
71631,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
7388,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
1640,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
93135,market_segment,missing_values,missing_NA_string,Direct,,,Colonne/ligne absente après exécution
27640,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
43086,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
71314,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
99692,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
20195,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
78480,market_segment,missing_values,missing_NA_string,Direct,,,Colonne/ligne absente après exécution
48251,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
53991,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
93800,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
52566,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
80040,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
62232,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
30431,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
52560,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
55408,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
829,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
44441,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
25956,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
84728,market_segment,missing_values,missing_N/A_string,Corporate,,,Colonne/ligne absente après exécution
77828,market_segment,missing_values,missing_N/A_string,Corporate,,,Colonne/ligne absente après exécution
1791,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
40539,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
95106,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
36659,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
69618,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
100935,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
73622,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
17423,market_segment,missing_values,missing_unknown_string,Corporate,unknown,,Colonne/ligne absente après exécution
45124,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
76560,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
32549,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
10929,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
36676,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
14340,market_segment,missing_values,missing_NA_string,Corporate,,,Colonne/ligne absente après exécution
5062,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
48438,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
27764,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
81302,market_segment,missing_values,missing_empty_string,Corporate,,,Colonne/ligne absente après exécution
117974,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
1328,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
58857,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
112380,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
67101,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
48575,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
10268,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
71543,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
107108,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
91138,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
4634,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
53207,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
91788,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
73645,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
1260,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
34636,market_segment,missing_values,missing_NA_string,Direct,,,Colonne/ligne absente après exécution
30925,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
47296,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
83696,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
62191,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
11703,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
117676,market_segment,missing_values,missing_unknown_string,Direct,unknown,,Colonne/ligne absente après exécution
77850,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
85028,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
118515,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
43370,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
105215,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
43312,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
96827,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
49779,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
79676,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
32464,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
18372,market_segment,missing_values,missing_unknown_string,Complementary,unknown,,Colonne/ligne absente après exécution
89052,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
3494,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
19474,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
49899,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
76840,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
76687,market_segment,missing_values,missing_whitespace,Corporate, ,,Colonne/ligne absente après exécution
20315,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
52310,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
76616,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
22586,market_segment,missing_values,missing_unknown_string,Direct,unknown,,Colonne/ligne absente après exécution
118817,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
93859,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
63840,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
62913,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
5370,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
6277,market_segment,missing_values,missing_N/A_string,Corporate,,,Colonne/ligne absente après exécution
18768,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
13264,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
25380,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
43148,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
114061,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
49227,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
36561,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
60487,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
83054,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
41112,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
64758,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
11942,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
94702,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
110024,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
58004,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
16421,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
114405,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
105911,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
118424,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
84981,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
4568,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
100504,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
71930,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
105789,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
62627,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
34243,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
81398,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
66967,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
64699,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
106154,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
35048,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
58627,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
63161,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
18488,market_segment,missing_values,missing_whitespace,Direct, ,,Colonne/ligne absente après exécution
34339,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
77600,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
54427,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
82439,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
99978,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
61142,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
58530,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
8181,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
36835,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
41240,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
5741,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
26098,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
117743,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
80148,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
52856,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,,Colonne/ligne absente après exécution
40906,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
51176,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
62604,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
12111,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
82514,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
62521,market_segment,missing_values,missing_unknown_string,Corporate,unknown,,Colonne/ligne absente après exécution
63470,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
58016,market_segment,missing_values,missing_empty_string,Direct,,,Colonne/ligne absente après exécution
70204,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
61782,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
5478,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
56456,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
55969,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
102008,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
48466,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
95294,market_segment,missing_values,missing_NA_string,Direct,,,Colonne/ligne absente après exécution
82567,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
9372,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
33895,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
55770,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
103443,market_segment,missing_values,missing_empty_string,Offline TA/TO,,,Colonne/ligne absente après exécution
75497,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
67740,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
42527,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
66455,market_segment,missing_values,missing_whitespace,Groups, ,,Colonne/ligne absente après exécution
28083,market_segment,missing_values,missing_unknown_string,Direct,unknown,,Colonne/ligne absente après exécution
83483,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
57105,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
29655,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
114064,market_segment,missing_values,missing_NA_string,Offline TA/TO,,,Colonne/ligne absente après exécution
114215,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
80130,market_segment,missing_values,missing_unknown_string,Groups,unknown,,Colonne/ligne absente après exécution
26549,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
77500,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,,Colonne/ligne absente après exécution
10597,market_segment,missing_values,missing_nan,Direct,,,Colonne/ligne absente après exécution
27763,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
101561,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
115930,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
73400,market_segment,missing_values,missing_NA_string,Online TA,,,Colonne/ligne absente après exécution
106354,market_segment,missing_values,missing_N/A_string,Online TA,,,Colonne/ligne absente après exécution
3649,market_segment,missing_values,missing_NA_string,Groups,,,Colonne/ligne absente après exécution
3637,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
23827,market_segment,missing_values,missing_unknown_string,Corporate,unknown,,Colonne/ligne absente après exécution
65762,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
62388,market_segment,missing_values,missing_empty_string,Groups,,,Colonne/ligne absente après exécution
50463,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
13361,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
97947,market_segment,missing_values,missing_nan,Online TA,,,Colonne/ligne absente après exécution
111105,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
8975,market_segment,missing_values,missing_unknown_string,Online TA,unknown,,Colonne/ligne absente après exécution
1827,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,,Colonne/ligne absente après exécution
8891,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
113651,market_segment,missing_values,missing_whitespace,Direct, ,,Colonne/ligne absente après exécution
8676,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
77785,market_segment,missing_values,missing_nan,Groups,,,Colonne/ligne absente après exécution
85792,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
106764,market_segment,missing_values,missing_N/A_string,Direct,,,Colonne/ligne absente après exécution
3901,market_segment,missing_values,missing_empty_string,Online TA,,,Colonne/ligne absente après exécution
48367,market_segment,missing_values,missing_N/A_string,Groups,,,Colonne/ligne absente après exécution
103760,market_segment,missing_values,missing_whitespace,Online TA, ,,Colonne/ligne absente après exécution
70515,market_segment,missing_values,missing_nan,Offline TA/TO,,,Colonne/ligne absente après exécution
