row_index,column,error_family,error_type,valeur_originale,valeur_bruitee_vue_par_llm,valeur_produite_par_llm,statut
36022,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
49419,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
626,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
65055,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
91540,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
77073,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
79364,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
92098,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
100825,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
7574,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
4913,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
74507,market_segment,missing_values,missing_unknown_string,Groups,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
92729,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
1996,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
43867,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
51476,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
30582,market_segment,missing_values,missing_empty_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
77491,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
61857,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
51722,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
115787,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
49349,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
78321,market_segment,missing_values,missing_whitespace,Corporate, ,Online TA,Mal corrigé (valeur différente mais fausse)
32284,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
76094,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
40629,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
67964,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
64870,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
71488,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
84852,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
71574,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
52898,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
113575,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
70794,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
60750,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
102596,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
9131,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
6803,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
27395,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
63522,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
26883,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
85641,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
19895,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
11086,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
11377,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
419,market_segment,missing_values,missing_unknown_string,Groups,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
103567,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
97371,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
109591,market_segment,missing_values,missing_nan,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
66575,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
36478,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
67726,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
36877,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
41832,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
36063,market_segment,missing_values,missing_N/A_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
59511,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
114963,market_segment,missing_values,missing_N/A_string,Complementary,,Online TA,Mal corrigé (valeur différente mais fausse)
28369,market_segment,missing_values,missing_whitespace,Direct, ,Online TA,Mal corrigé (valeur différente mais fausse)
77271,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
38692,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
38562,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
82739,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
32504,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
77463,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
40517,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
60589,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
20066,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
33759,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
100394,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
49548,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
101030,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
33965,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
43884,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
107948,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
75439,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
3899,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
91846,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
3315,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
77662,market_segment,missing_values,missing_unknown_string,Corporate,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
109383,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
79612,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
78333,market_segment,missing_values,missing_nan,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
118514,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
13973,market_segment,missing_values,missing_NA_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
33128,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
115481,market_segment,missing_values,missing_empty_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
45474,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
63415,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
81533,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
117632,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
116680,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
57800,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
99301,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
37978,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
44953,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
4102,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
77015,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
100100,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
78675,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
12998,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
6415,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
35650,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
98095,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
60187,market_segment,missing_values,missing_whitespace,Groups, ,Online TA,Mal corrigé (valeur différente mais fausse)
9132,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
107073,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
102384,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
68866,market_segment,missing_values,missing_whitespace,Corporate, ,Online TA,Mal corrigé (valeur différente mais fausse)
78211,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
82868,market_segment,missing_values,missing_unknown_string,Groups,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
30491,market_segment,missing_values,missing_whitespace,Direct, ,Online TA,Mal corrigé (valeur différente mais fausse)
12441,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
80159,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
64676,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
76423,market_segment,missing_values,missing_unknown_string,Groups,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
67517,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
47948,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
31419,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
85512,market_segment,missing_values,missing_empty_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
8596,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
28552,market_segment,missing_values,missing_whitespace,Groups, ,Online TA,Mal corrigé (valeur différente mais fausse)
11707,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
23541,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
69720,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
86982,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
94356,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
109198,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
34624,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
80438,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
116306,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
108191,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
15483,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
66988,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
927,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
1535,market_segment,missing_values,missing_nan,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
94154,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
109339,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
24771,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
99049,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
76546,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
44562,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
34317,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
61474,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
38358,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
74481,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
100096,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
4320,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
93736,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
12312,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
21422,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
73248,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
29128,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
33118,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
77263,market_segment,missing_values,missing_N/A_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
20102,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
37812,market_segment,missing_values,missing_empty_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
37485,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
93885,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
102403,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
24445,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
92228,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
70878,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
69127,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
80932,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
88936,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
29272,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
31379,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
118336,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
109027,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
9281,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
113304,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
28483,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
90797,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
66368,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
99227,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
22769,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
117039,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
81725,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
74980,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
53304,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
98327,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
54758,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
25475,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
66950,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
59628,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
89799,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
18015,market_segment,missing_values,missing_unknown_string,Corporate,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
12994,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
88571,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
104594,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
81241,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
94579,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
16800,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
14541,market_segment,missing_values,missing_nan,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
14922,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
65439,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
47945,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
57264,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
101735,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
28263,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
119173,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
249,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
35097,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
1517,market_segment,missing_values,missing_empty_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
20467,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
65765,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
16358,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
37163,market_segment,missing_values,missing_nan,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
8390,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
87479,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
19265,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
87112,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
40334,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
90786,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
41780,market_segment,missing_values,missing_whitespace,Groups, ,Online TA,Mal corrigé (valeur différente mais fausse)
6189,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
15642,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
36996,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
78731,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
93648,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
102067,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
20022,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
54147,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
114449,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
55520,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
85486,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
82245,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
43251,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
2836,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
78066,market_segment,missing_values,missing_nan,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
28359,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
68948,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
95500,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
44909,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
13991,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
85076,market_segment,missing_values,missing_whitespace,Corporate, ,Online TA,Mal corrigé (valeur différente mais fausse)
88233,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
91444,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
106345,market_segment,missing_values,missing_empty_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
94909,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
76547,market_segment,missing_values,missing_unknown_string,Offline TA/TO,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
6565,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
102611,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
82767,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
92554,market_segment,missing_values,missing_empty_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
102411,market_segment,missing_values,missing_N/A_string,Complementary,,Online TA,Mal corrigé (valeur différente mais fausse)
115281,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
53079,market_segment,missing_values,missing_whitespace,Offline TA/TO, ,Online TA,Mal corrigé (valeur différente mais fausse)
20818,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
14046,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
87002,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
107876,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
88884,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
104342,market_segment,missing_values,missing_NA_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
27790,market_segment,missing_values,missing_N/A_string,Online TA,,Online TA,Corrigé
95332,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
40745,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
7830,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
66928,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
88373,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
44908,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
73119,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
67278,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
74784,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
93893,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
38743,market_segment,missing_values,missing_whitespace,Direct, ,Online TA,Mal corrigé (valeur différente mais fausse)
52546,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
38958,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
104444,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
52683,market_segment,missing_values,missing_unknown_string,Groups,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
19156,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
39984,market_segment,missing_values,missing_unknown_string,Online TA,unknown,Online TA,Corrigé
63254,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
117671,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
31934,market_segment,missing_values,missing_N/A_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
3393,market_segment,missing_values,missing_empty_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
101843,market_segment,missing_values,missing_whitespace,Direct, ,Online TA,Mal corrigé (valeur différente mais fausse)
41699,market_segment,missing_values,missing_N/A_string,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
98278,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
38219,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
34752,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
52263,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
83388,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
114333,market_segment,missing_values,missing_N/A_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
104409,market_segment,missing_values,missing_NA_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
110683,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
51762,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
90426,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
7478,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
21312,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
116332,market_segment,missing_values,missing_nan,Online TA,,Online TA,Corrigé
38852,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
56262,market_segment,missing_values,missing_empty_string,Online TA,,Online TA,Corrigé
72833,market_segment,missing_values,missing_unknown_string,Direct,unknown,Online TA,Mal corrigé (valeur différente mais fausse)
85357,market_segment,missing_values,missing_nan,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
83019,market_segment,missing_values,missing_empty_string,Offline TA/TO,,Online TA,Mal corrigé (valeur différente mais fausse)
86370,market_segment,missing_values,missing_whitespace,Online TA, ,Online TA,Corrigé
32255,market_segment,missing_values,missing_nan,Groups,,Online TA,Mal corrigé (valeur différente mais fausse)
9605,market_segment,missing_values,missing_NA_string,Direct,,Online TA,Mal corrigé (valeur différente mais fausse)
12419,market_segment,missing_values,missing_NA_string,Online TA,,Online TA,Corrigé
23264,market_segment,missing_values,missing_empty_string,Corporate,,Online TA,Mal corrigé (valeur différente mais fausse)
